UF;Ente Federado;C�digo IBGE_x;Creche Integral P�blica Urbano;Creche Integral P�blica Campo;Creche Integral P�blica Ind�gena;Creche Integral P�blica Quilombola;Creche Integral Conveniada Urbano;Creche Integral Conveniada Campo;Creche Integral Conveniada Ind�gena;Creche Integral Conveniada Quilombola;Creche Parcial P�blica Urbano;Creche Parcial P�blica Campo;Creche Parcial P�blica Ind�gena;Creche Parcial P�blica Quilombola;Creche Parcial Conveniada Urbano;Creche Parcial Conveniada Campo;Creche Parcial Conveniada Ind�gena;Creche Parcial Conveniada Quilombola;Pr�-Escola Integral P�blica Urbano;Pr�-Escola Integral P�blica Campo;Pr�-Escola Integral P�blica Ind�gena;Pr�-Escola Integral P�blica Quilombola;Pr�-Escola Integral Conveniada Urbano;Pr�-Escola Integral Conveniada Campo;Pr�-Escola Integral Conveniada Ind�gena;Pr�-Escola Integral Conveniada Quilombola;Pr�-Escola Parcial P�blica Urbano;Pr�-Escola Parcial P�blica Campo;Pr�-Escola Parcial P�blica Ind�gena;Pr�-Escola Parcial P�blica Quilombola;Pr�-Escola Parcial Conveniada Urbano;Pr�-Escola Parcial Conveniada Campo;Pr�-Escola Parcial Conveniada Ind�gena;Pr�-Escola Parcial Conveniada Quilombola;Ensino Fundamental Integral Urbano;Ensino Fundamental Integral Campo;Ensino Fundamental Integral Ind�gena;Ensino Fundamental Integral Quilombola;Anos Iniciais Fundamental Urbano;Anos Iniciais Fundamental Campo;Anos Iniciais Fundamental Ind�gena;Anos Iniciais Fundamental Quilombola;Anos Finais Fundamental Urbano;Anos Finais Fundamental Campo;Anos Finais Fundamental Ind�gena;Anos Finais Fundamental Quilombola;Ensino M�dio Integral Urbano;Ensino M�dio Integral Campo;Ensino M�dio Integral Ind�gena;Ensino M�dio Integral Quilombola;Ensino M�dio Parcial Urbano;Ensino M�dio Parcial Campo;Ensino M�dio Parcial Ind�gena;Ensino M�dio Parcial Quilombola;EJA Urbano;EJA Campo;EJA Ind�gena;EJA Quilombola;Educa��o Especial - Creche Urbano;Educa��o Especial - Creche Campo;Educa��o Especial - Creche Ind�gena;Educa��o Especial - Creche Quilombola;Educa��o Especial - Pr�-Escola Urbano;Educa��o Especial - Pr�-Escola Campo;Educa��o Especial - Pr�-Escola Ind�gena;Educa��o Especial - Pr�-Escola Quilombola;Educa��o Especial - Demais segmentos Urbano;Educa��o Especial - Demais segmentos Campo;Educa��o Especial - Demais segmentos Ind�gena;Educa��o Especial - Demais segmentos Quilombola;Atendimento Educacional Especializado;Educa��o Profissional e T�cnica;Matr�culas Totais;C�digo IBGE_y;Receita da contribui��o de estados e munic�pios ao Fundeb;Complementa��o VAAF;Complementa��o VAAT;Complementa��o VAAR;Complementa��o da Uni�o Total;Total das receitas previstas;Educa��o Infantil;Anos Iniciais do Ensino Fundamental;Anos Finais do Ensino Fundamental;Ensino M�dio Integral;Ensino M�dio Parcial;EJA;Educa��o Especial;Educa��o Profissional/T�cnica
MT;NOVA MARINGA;5108907;104;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;167;0;0;0;411;0;0;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;11;0;0;0;0;0;1124;5108907;9878845,49;0;0;0;0;9878845,49;396;411;139;0;0;0;17;0
MT;NOVA MONTE VERDE;5108956;0;0;0;0;0;0;0;0;189;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;38;0;0;0;0;0;0;109;0;0;0;491;94;0;0;203;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;11;1;0;0;33;9;0;0;33;0;1555;5108956;13188849,78;0;511601,91;951433,23;1463035,14;14651884,92;518;585;268;0;0;0;93;0
MT;NOVA MUTUM;5106224;840;0;0;0;0;0;0;0;1120;20;0;0;0;0;0;0;0;67;0;0;0;0;0;0;1834;68;0;0;0;0;0;0;485;155;0;0;3752;143;0;0;743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;65;2;0;0;137;2;0;0;105;0;9552;5106224;81044328,29;0;0;5752891,85;5752891,85;86797220,14;4030;3895;743;0;0;0;325;0
MT;NOVA NAZARE;5106174;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;0;122;0;0;0;0;0;36;0;0;0;164;0;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;5;0;0;0;7;0;742;5106174;7136877,49;0;0;0;0;7136877,49;245;449;0;0;0;0;15;0
MT;NOVA OLIMPIA;5106232;120;0;0;0;0;0;0;0;272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445;0;0;0;0;0;0;0;76;0;0;0;1043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;32;0;0;0;156;0;0;0;62;0;2212;5106232;18655995,49;0;0;643042,17;643042,17;19299037,66;875;1043;0;0;0;0;256;0
MT;NOVA SANTA HELENA;5106190;0;0;0;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;10;0;0;0;0;0;0;0;0;0;0;339;33;0;0;160;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;20;2;0;0;10;0;843;5106190;6802266,19;0;0;519665,63;519665,63;7321931,82;256;372;183;0;0;0;41;0
MT;NOVA UBIRATA;5106240;0;0;0;0;0;0;0;0;247;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268;161;2;0;0;0;0;0;0;0;0;0;666;437;12;0;184;280;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;6;0;0;57;37;0;0;57;0;2470;5106240;20951138,13;0;0;1493411,07;1493411,07;22444549,2;731;1115;473;0;0;0;166;0
MT;NOVA XAVANTINA;5106257;0;0;0;0;0;0;0;0;481;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;574;0;0;0;0;0;0;0;0;0;0;0;1300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;28;0;0;0;127;0;0;0;46;0;2569;5106257;20780751,39;0;0;0;0;20780751,39;1096;1300;0;0;0;0;214;0
MT;NOVO HORIZONTE DO NORTE;5106273;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;8;0;0;0;16;0;0;0;27;0;475;5106273;3901760,5;0;0;297935,21;297935,21;4199695,71;192;239;0;0;0;1;55;0
MT;NOVO MUNDO;5106265;0;0;0;0;0;0;0;0;103;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;85;0;0;0;0;0;0;88;25;0;0;311;219;0;0;42;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;10;0;0;0;25;23;0;0;42;0;1291;5106265;11372708,57;0;0;400496,49;400496,49;11773205,06;388;530;170;0;0;0;104;0
MT;NOVO SANTO ANTONIO;5106315;0;0;0;0;0;0;0;0;51;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;8;0;0;0;0;0;0;0;0;0;0;115;34;0;0;102;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;3;1;0;0;0;0;418;5106315;3461975,66;0;0;219932,2;219932,2;3681907,86;129;149;136;0;0;0;7;0
MT;NOVO SAO JOAQUIM;5106281;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;65;8;0;0;0;0;0;0;34;0;0;390;118;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;2;3;0;0;20;2;0;0;24;0;1031;5106281;9154357,77;0;0;0;0;9154357,77;414;524;0;0;0;13;51;0
MT;PARANAITA;5106299;0;0;0;0;0;0;0;0;275;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;262;113;0;0;0;0;0;0;72;0;0;0;535;234;0;0;0;204;0;0;0;0;0;0;0;0;0;0;61;0;0;0;5;0;0;0;11;3;0;0;33;12;0;0;44;0;1868;5106299;15940530,17;0;0;1110166,69;1110166,69;17050696,86;673;769;204;0;0;61;108;0
MT;PARANATINGA;5106307;271;0;0;0;0;0;0;0;231;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;483;130;92;0;0;0;0;0;144;0;0;0;1181;278;232;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;14;3;0;0;53;11;3;0;33;0;3409;5106307;30015043,54;0;0;1057546,5;1057546,5;31072590,04;1258;1691;216;0;0;0;122;0
MT;PEDRA PRETA;5106372;218;0;0;0;0;0;0;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441;73;0;0;0;0;0;0;12;0;0;0;1150;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;20;2;0;0;64;6;0;0;22;0;2428;5106372;20255283,23;0;0;1412294,93;1412294,93;21667578,16;965;1359;0;0;0;0;116;0
MT;PEIXOTO DE AZEVEDO;5106422;21;0;0;0;0;0;0;0;530;106;0;0;0;0;0;0;47;0;0;0;0;0;0;0;718;239;23;0;0;0;0;0;190;51;0;0;1685;560;59;0;0;264;23;0;0;0;0;0;0;0;0;0;0;0;0;0;25;3;0;0;41;6;0;0;121,5;27;0;0;105;0;4844,5;5106422;41912798,11;0;0;2651727,49;2651727,49;44564525,6;1759;2304;287;0;0;0;328,5;0
MT;PLANALTO DA SERRA;5106455;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;0;0;103;0;0;0;202;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;0;601;5106455;5175792,08;0;0;0;0;5175792,08;232;202;46;0;0;11;7;0
MT;POCONE;5106505;223;0;0;0;0;0;0;0;410;81;0;0;0;0;0;0;39;0;0;0;0;0;0;0;600;125;0;23;0;0;0;0;0;0;0;0;1606;228;0;80;0;80;0;40;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;11;0;0;0;58;4;0;1;33;0;3647;5106505;31282805,6;0;0;947432,79;947432,79;32230238,39;1517;1914;120;0;0;0;112;0
MT;PONTAL DO ARAGUAIA;5106653;79;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;119;0;0;0;0;0;0;0;21;0;0;0;305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;9;0;0;0;12;0;0;0;18;0;639;5106653;5461176,42;0;0;394188,44;394188,44;5855364,86;283;305;0;0;0;0;43;0
MT;PONTE BRANCA;5106703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;212;5106703;1617087,6;0;0;0;0;1617087,6;59;142;0;0;0;6;5;0
MT;PONTES E LACERDA;5106752;0;0;0;0;0;0;0;0;788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1224;105;0;0;0;0;0;0;2;0;0;0;3418;281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;67;0;0;0;145,5;10;0;0;150;0;6208,5;5106752;49761036,58;0;0;0;0;49761036,58;2202;3699;0;0;0;0;390,5;0
MT;PORTO ALEGRE DO NORTE;5106778;96;0;0;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;67;0;0;0;0;0;0;0;0;0;0;648;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;9;1;0;0;13;6;0;0;0;0;1402;5106778;11678719,69;0;0;747297,67;747297,67;12426017,36;614;769;0;0;0;0;31;0
MT;PORTO DOS GAUCHOS;5106802;85;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;53;0;0;0;0;0;0;0;0;0;0;236;76;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;33;3;0;0;41;0;720;5106802;6220948,61;0;0;0;0;6220948,61;322;312;9;0;0;0;90;0
MT;PORTO ESPERIDIAO;5106828;0;0;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;131;15;0;0;0;0;0;0;0;0;0;451;338;36;0;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;28;11;1;0;0;0;1538;5106828;13215261,03;0;0;396150,13;396150,13;13611411,16;425;825;248;0;0;0;44;0
MT;PORTO ESTRELA;5106851;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;18;0;6;0;0;0;0;33;0;0;0;148;29;0;15;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;10;0;0;0;8;0;399;5106851;3391052,32;0;0;0;0;3391052,32;116;192;40;0;0;0;20;0
MT;POXOREU;5107008;162;0;0;0;0;0;0;0;56;8;0;0;0;0;0;0;135;0;0;0;0;0;0;0;203;139;27;0;0;0;0;0;240;45;0;0;663;284;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;29;4;0;0;30;0;2090;5107008;19021762,95;0;0;0;0;19021762,95;744;998;0;0;0;0;77;0
MT;PRIMAVERA DO LESTE;5107040;353;0;0;0;0;0;0;0;2033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2249;136;0;0;0;0;0;0;462;0;0;0;4916;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;123;2;0;0;272;4;0;0;175;0;10933;5107040;90101744,12;0;0;6379219,57;6379219,57;96480963,69;4940;5080;0;0;0;0;620;0
MT;QUERENCIA;5107065;59;0;0;0;0;0;0;0;687;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;726;134;0;0;0;0;0;0;0;15;0;0;1670;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;24;2;0;0;43;8;0;0;0;0;3750;5107065;30610250,67;0;0;2291379,47;2291379,47;32901630,14;1691;1993;0;0;0;0;92;0
MT;RESERVA DO CABACAL;5107156;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;4;0;318;5107156;2741865,7;0;0;188561,84;188561,84;2930427,54;144;164;0;0;0;0;12;0
MT;RIBEIRAO CASCALHEIRA;5107180;158;0;28;0;0;0;0;0;53;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;178;47;70;0;0;0;0;0;0;0;0;0;539;113;126;0;0;63;86;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8;0;0;0;11;2;0;0;20;0;1562;5107180;14465520,24;0;1734001,91;942480,67;2676482,58;17142002,82;602;778;149;0;0;0;42;0
MT;RIBEIRAOZINHO;5107198;12;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;5;0;0;0;9;0;359;5107198;2895039,48;0;0;111369,66;111369,66;3006409,14;154;191;0;0;0;0;19;0
MT;RIO BRANCO;5107206;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;315;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;39;0;0;0;0;0;744;5107206;6378385,91;0;0;401954,06;401954,06;6780339,97;279;315;111;0;0;0;44;0
MT;RONDOLANDIA;5107578;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;29;29;0;0;0;0;0;0;7;0;0;0;57;87;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;361;5107578;3434968,42;0;0;111990,11;111990,11;3546958,53;161;144;45;0;0;0;4;0
MT;RONDONOPOLIS;5107602;237;21;0;0;0;0;0;0;5497;48;0;0;0;0;0;0;119;11;0;0;0;0;0;0;5551;109;19;0;0;0;0;0;106;0;0;0;14569;943;63;0;1321;93;0;0;0;0;0;0;0;0;0;0;350;50;21;0;143;0;0;0;334;2;0;0;793;21;3;0;737;0;31161;5107602;253280728,9;0;0;17192018,36;17192018,36;270472747,3;12091;15575;1414;0;0;421;2033;0
MT;ROSARIO OESTE;5107701;255;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;128;0;0;0;0;0;0;35;0;0;0;556;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;3;0;0;14;11;0;0;13;0;1605;5107701;14024729,79;0;0;422883,25;422883,25;14447613,04;636;896;0;0;0;0;53;0
MT;SALTO DO CEU;5107750;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;14;0;0;0;13;0;415;5107750;3395064,86;0;0;0;0;3395064,86;185;203;0;0;0;0;30;0
MT;SANTA CARMEM;5107248;71;0;0;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;0;0;0;0;0;0;0;0;0;0;0;483;0;0;0;343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;45;0;0;0;0;0;1289;5107248;10470237,17;0;0;0;0;10470237,17;418;483;343;0;0;0;46;0
MT;SANTA CRUZ DO XINGU;5107743;60;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;3;0;0;0;0;0;0;0;0;0;0;211;12;0;0;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;9;0;0;0;11;0;466;5107743;3932066,08;0;0;292383,98;292383,98;4224450,06;205;223;18;0;0;0;26;0
MT;SANTA RITA DO TRIVELATO;5107768;78;17;0;0;0;0;0;0;32;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;24;0;0;0;0;0;0;35;27;0;0;296;70;0;0;179;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;0;0;14;1;0;0;10;0;930;5107768;7983617,81;0;0;277264,93;277264,93;8260882,74;273;366;204;0;0;0;33;0
MT;SANTA TEREZINHA;5107776;55;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;105;0;0;0;0;0;0;0;0;0;0;168;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;3;0;0;0;0;765;5107776;6634977,38;0;0;180646,82;180646,82;6815624,2;325;433;0;0;0;0;9;0
MT;SANTO AFONSO;5107263;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;37;0;0;0;150;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;4;0;389;5107263;3257398,95;0;0;120676,32;120676,32;3378075,27;159;150;35;0;0;0;9;0
MT;SANTO ANTONIO DO LESTE;5107792;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;41;0;0;0;301;0;113;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;6;0;2;0;0;0;712;5107792;5996014,63;0;0;0;0;5996014,63;201;414;48;0;0;0;12;0
MT;SANTO ANTONIO DO LEVERGER;5107800;0;0;0;0;0;0;0;0;257;212;24;7;0;0;0;0;0;0;0;0;0;0;0;0;240;270;14;13;0;0;0;0;0;0;0;0;0;275;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;7;3;0;0;0;12;0;0;0;0;1360;5107800;12806708,68;0;0;244585,72;244585,72;13051294,4;1051;297;0;0;0;0;26;0
MT;SAO FELIX DO ARAGUAIA;5107859;0;0;126;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;145;0;0;0;0;0;0;0;0;0;280;439;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;1;0;0;0;0;9;0;11;15;0;0;10;0;1330;5107859;12868311,75;0;0;385865,9;385865,9;13254177,65;480;768;0;0;0;46;46;0
MT;SAO JOSE DO POVO;5107297;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;6;0;0;0;0;0;271;5107297;2488581,75;0;0;176153,4;176153,4;2664735,15;101;164;0;0;0;0;10;0
MT;SAO JOSE DO RIO CLARO;5107305;258;0;0;0;0;0;0;0;185;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;409;48;0;0;2;0;0;0;80;51;0;0;570;488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;12;0;0;0;14;17;0;0;13;0;2160;5107305;19003694,84;0;0;0;0;19003694,84;927;1058;0;0;0;0;64;0
MT;SAO JOSE DO XINGU;5107354;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;126;0;0;0;0;0;0;0;51;0;0;310;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;4;0;0;13;11;0;0;19;0;1012;5107354;8747805,24;0;0;313944,58;313944,58;9061749,82;366;552;0;0;0;0;54;0
MT;SAO JOSE DOS QUATRO MARCOS;5107107;212;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367;47;0;0;0;0;0;0;145;0;0;0;782;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;23;0;0;0;72,5;4;0;0;52;0;1913,5;5107107;16557017,58;0;1685337,79;1205879,15;2891216,94;19448234,52;731;909;0;0;0;0;158,5;0
MT;SAO PEDRO DA CIPA;5107404;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;10;0;0;0;30;0;0;0;41;0;570;5107404;4688580,3;0;0;349580,14;349580,14;5038160,44;207;292;0;0;0;0;87;0
MT;SAPEZAL;5107875;572;0;0;0;0;0;0;0;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931;33;21;0;0;0;0;0;88;0;0;0;2120;96;27;0;393;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;15;1;0;0;163;4;1;0;46;0;5126;5107875;43268990,03;0;0;3225797,06;3225797,06;46494787,09;2130;2243;451;0;0;0;242;0
MT;SERRA NOVA DOURADA;5107883;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;168;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;5107883;2801990,51;0;0;170498,62;170498,62;2972489,13;99;168;90;0;0;0;0;0
MT;SINOP;5107909;0;0;0;0;0;0;0;0;3295;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;5106;0;0;0;0;0;0;0;396;122;0;0;12413;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;279;3;0;0;710;13;0;0;852;0;23359;5107909;188578930,2;0;0;0;0;188578930,2;8851;12415;0;0;0;0;1980;0
MT;SORRISO;5107925;154;81;0;0;0;0;0;0;3661;159;0;0;0;0;0;0;138;92;0;0;0;0;0;0;3209;270;0;0;0;0;0;0;85;235;0;0;7889;658;0;0;1300;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1;0;0;117;8;0;0;316;12;0;0;260;0;18916;5107925;156253065,3;0;0;0;0;156253065,3;7936;8547;1525;0;0;0;760;0
MT;TABAPORA;5107941;181;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;178;0;0;0;0;0;0;59;47;0;0;379;499;0;0;62;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;7;0;0;21;18;0;0;25;0;1835;5107941;16435888,35;0;0;569257,21;569257,21;17005145,56;668;878;119;0;0;0;80;0
MT;TANGARA DA SERRA;5107958;243;70;0;0;0;0;0;0;2092;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;2238;68;38;0;0;0;0;0;1;479;0;0;5049;94;186;0;1496;0;105;0;0;0;0;0;0;0;0;0;0;0;36;0;66;0;0;0;109;1;0;0;353;1;1;0;220;0;13064;5107958;110170267,6;0;0;0;0;110170267,6;5043;5329;1601;0;0;36;751;0
MT;TAPURAH;5108006;273;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;363;76;0;0;0;0;0;0;27;29;0;0;806;168;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;1;0;0;55,5;4;0;0;5;0;2012,5;5108006;17228921,85;0;0;0;0;17228921,85;864;974;54;0;0;0;71,5;0
MT;TERRA NOVA DO NORTE;5108055;0;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;104;0;0;0;0;0;0;42;0;0;0;492;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;12;5;0;0;23;45;0;0;43;0;1445;5108055;12168794,25;0;0;859001,87;859001,87;13027796,12;545;747;0;0;0;0;132;0
MT;TESOURO;5108105;0;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;5;0;0;0;0;0;0;0;0;0;0;169;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;316;5108105;2376410,5;0;0;98030,12;98030,12;2474440,62;122;187;0;0;0;5;2;0
MT;TORIXOREU;5108204;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;175;23;0;0;0;20;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;3;0;0;0;5;0;0;0;4;0;394;5108204;3351034,92;0;0;122227,43;122227,43;3473262,35;157;198;20;0;0;10;12;0
MT;UNIAO DO SUL;5108303;0;0;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;0;0;0;0;0;0;0;44;0;0;0;297;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;12;0;0;0;23;0;0;0;47;0;780;5108303;6603232,71;0;0;485018,41;485018,41;7088251,12;310;297;59;0;0;0;96;0
